"a_fecha","playerRanking","code","name","age","imageUrl","team_code","team_tvCodes","team_name","team_imageUrl","gamesPlayed","gamesStarted","minutesPlayed","pointsScored","twoPointersMade","twoPointersAttempted","twoPointersPercentage","threePointersMade","threePointersAttempted","threePointersPercentage","freeThrowsMade","freeThrowsAttempted","freeThrowsPercentage","offensiveRebounds","defensiveRebounds","totalRebounds","assists","steals","turnovers","blocks","blocksAgainst","foulsCommited","foulsDrawn","pir"
"28-01-2026 04:48:42",1,"013260","JONES, DEVANTE",27,"https://media-cdn.cortextech.io/73a6da90-93bb-438e-b0e8-6db8cfa650c9.png","TRN","TRE","Dolomiti Energia Trento","https://media-cdn.incrowdsports.com/00c5cc07-732c-43c3-9d6e-5440594a25f8.png",15,14,27.6488888888889,17.9,4.4,7.4,"59.5%",1.2,3.4,"35.3%",5.5,6.2,"89.2%",0.7,3,3.7,4.5,1,1.5,0,0.3,2.7,6.4,23.1
"28-01-2026 04:48:42",2,"004554","ZIZIC, ANTE",28,"https://media-cdn.cortextech.io/a78d6cc1-d87a-43f6-a5d8-2dac9c1a9444.png","BES","BJK","Besiktas Istanbul","https://media-cdn.cortextech.io/7d37b2d0-2a4a-4a86-bf2c-266bd8da7cac.png",15,15,23.45,13.2,4.8,6.9,"69.9%",0,0,"0%",3.6,4.7,"76.1%",2.7,4.8,7.5,1.2,0.5,1.4,0.7,0.1,1.5,5.7,22.5
"28-01-2026 04:48:42",3,"011970","HARPER, JARED",28,"https://media-cdn.cortextech.io/9556b515-a1de-44cb-8995-98a907f07051.png","JER","JLM","Hapoel Jerusalem Basketball Club","https://media-cdn.incrowdsports.com/8058e0c5-3042-45e1-9423-f93f33c54576.png",15,15,27.5188888888889,17.9,2.7,5.9,"45.5%",1.8,4.5,"39.7%",7.1,8.3,"85.6%",0.2,2.3,2.5,5.3,1.3,2.1,0.1,0.5,1.3,6.1,21.9
"28-01-2026 04:48:42",4,"013943","RUSSELL, DARON",27,"https://media-cdn.cortextech.io/16c13feb-6041-4ba1-8d77-bd4b2467ab9d.png","CLU","UBT","U-BT Cluj-Napoca","https://media-cdn.incrowdsports.com/ae3e2844-0615-41bb-a788-a4f0d54b8d5e.png",14,11,27.5380952380952,20.7,3.9,7.6,"50.5%",2.6,7.6,"33.6%",5.3,7,"75.5%",0.6,3.1,3.7,6.5,1.2,2.7,0.1,0.9,2.6,6.2,21.6
"28-01-2026 04:48:42",5,"013927","CREEK, MITCHELL",33,"https://media-cdn.cortextech.io/1ad95f51-74e6-49cc-a323-1bb3ff3e002d.png","CLU","UBT","U-BT Cluj-Napoca","https://media-cdn.incrowdsports.com/ae3e2844-0615-41bb-a788-a4f0d54b8d5e.png",14,14,29.8595238095238,18.4,5.6,8,"70.5%",1.1,2.5,"45.7%",3.6,4.8,"76.1%",1.6,2.3,3.9,1.9,0.6,1.9,0.2,0.1,2.4,5.1,20.9
"28-01-2026 04:48:42",6,"013368","YEBO, KEVIN",29,"https://media-cdn.cortextech.io/ee769dbe-dd9f-46e3-a2e1-11d2c6e4d339.png","NIN","NIN","NINERS Chemnitz","https://media-cdn.cortextech.io/75ae96be-69f9-4e48-b5bd-b1056842db57.png",15,9,28.2177777777778,18.1,4.2,7.3,"57.8%",1.5,4.9,"29.7%",5.3,7.1,"74.5%",1.5,5.3,6.8,2.4,0.6,3,0.1,0.7,3.5,7.5,20
"28-01-2026 04:48:42",7,"009896","MILETIC, DUSAN",27,"https://media-cdn.cortextech.io/6e7b25a3-f096-4e25-8f5b-48f00b42c9f4.png","CLU","UBT","U-BT Cluj-Napoca","https://media-cdn.incrowdsports.com/ae3e2844-0615-41bb-a788-a4f0d54b8d5e.png",15,11,21.9166666666667,12.9,4.9,7.3,"67.9%",0.3,0.7,"36.4%",2.3,3.3,"69.4%",2.2,5.9,8.1,2.5,1.2,1.7,1.1,0.6,2.9,3.1,19.9
"28-01-2026 04:48:42",8,"006326","VELICKA, ARNAS",26,"https://media-cdn.cortextech.io/fdf1b354-6612-46b9-95dc-6a95843e0df0.png","KLA","NEP","Neptunas Klaipeda","https://media-cdn.cortextech.io/ed0df5cd-c9e4-4387-bcd4-3606270cd255.png",14,14,30.4797619047619,14.5,2.4,4.6,"53.1%",1.9,6,"31%",4.1,5.9,"68.7%",0.9,2.7,3.6,7.4,1.9,3.6,0.1,0.4,1.8,5.7,19.2
"28-01-2026 04:48:42",9,"011579","PERRIN, ZACHARIE",21,"https://media-cdn.cortextech.io/9e1255f8-4b04-49c1-8565-e1bd65d3416b.png","HAM","HAM","Hamburg Towers","https://media-cdn.incrowdsports.com/5ef8be01-ad71-42c2-aa02-d5c7a9495258.png",15,13,24.2666666666667,13.5,5.3,8.3,"63.2%",0.1,0.1,"100%",2.7,4.9,"55.4%",2.9,5.6,8.5,1.1,0.4,1.5,0.5,0.2,2.1,4,18.7
"28-01-2026 04:48:42",10,"012621","JONES, BRYCE",31,"https://media-cdn.cortextech.io/0d8cb74c-328b-48d7-8801-f5691c4b40a9.png","ARI","ARI","Aris Thessaloniki","https://media-cdn.cortextech.io/28be84d9-ad7e-43b3-8d8c-822bb76b8a9e.png",15,13,24.8044444444444,17.4,4.5,9.3,"47.9%",0.7,2.2,"30.3%",6.5,7.1,"90.7%",0.7,2.5,3.2,4.9,1.1,3,0.2,0.7,3.5,6,18.5
"28-01-2026 04:48:42",11,"003703","NIKOLIC, ALEKSEJ",30,"https://media-cdn.cortextech.io/f5a6caf4-351c-42e7-8cdd-d87f436778db.png","LJU","COL","KK Cedevita Olimpija","https://media-cdn.incrowdsports.com/73b33d13-570e-4e49-a9cb-fe806831eaa7.png",15,2,24.0966666666667,16.8,2.1,4.5,"47.1%",2.2,6.1,"35.9%",5.9,6.4,"92.7%",0.5,1.6,2.1,3.5,0.8,1.5,0,0.2,2,5.7,18.3
"28-01-2026 04:48:42",12,"013908","FLYNN, MALACHI",27,"https://media-cdn.cortextech.io/060edd55-3e00-452a-b13e-ac2d0c506807.png","BAH","BKS","Bahcesehir Koleji Istanbul","https://media-cdn.incrowdsports.com/1d3274d8-da86-4d21-9e97-6810ab88babe.png",15,15,30.0911111111111,17.7,3.9,6.9,"56.3%",2.3,6.8,"34.3%",3,3.7,"80.4%",0.9,2.8,3.7,3.7,1.7,2.6,0.2,0.2,2,3.9,17.9
"28-01-2026 04:48:42",13,"013278","WILEY, AUSTIN",26,"https://media-cdn.cortextech.io/aeb8cb54-ca92-4b6b-b827-9c217bf9bb47.png","JER","JLM","Hapoel Jerusalem Basketball Club","https://media-cdn.incrowdsports.com/8058e0c5-3042-45e1-9423-f93f33c54576.png",13,12,18.7628205128205,10.1,3.8,5.2,"73.5%",0,0.1,"0%",2.4,3.2,"73.8%",3.1,5.9,9,0.2,0.4,1.1,1.5,0.1,2.6,2.7,17.8
"28-01-2026 04:48:42",14,"013855","GIBSON, UMOJA",27,"https://media-cdn.cortextech.io/be7ac987-733b-4c31-b7d0-a679cc9bf90e.png","LJU","COL","KK Cedevita Olimpija","https://media-cdn.incrowdsports.com/73b33d13-570e-4e49-a9cb-fe806831eaa7.png",15,13,25.0455555555556,16.1,2.9,5.9,"48.3%",1.9,4.9,"38.4%",4.8,5.5,"87.8%",0.6,1.6,2.2,4.7,1.5,2.7,0.1,0.5,2.5,5.3,17.5
"28-01-2026 04:48:42",15,"005553","LOMAZS, RIHARDS",29,"https://media-cdn.cortextech.io/e98f6f8d-c056-4d0a-b24c-b932dcf275fd.png","KLA","NEP","Neptunas Klaipeda","https://media-cdn.cortextech.io/ed0df5cd-c9e4-4387-bcd4-3606270cd255.png",14,13,29.647619047619,17.6,3.8,8,"47.3%",1.7,4.7,"36.4%",4.9,5.8,"85.2%",0.5,2.6,3.1,4.2,1.2,2.4,0,0.6,3.3,4.6,16.4
"28-01-2026 04:48:42",16,"011973","ALEXANDER, KYLE",29,"https://media-cdn.incrowdsports.com/6240f898-2a12-4ae8-b1f4-e546c2c9e90c.png","TTK","TTA","Turk Telekom Ankara","https://media-cdn.incrowdsports.com/4ba35608-54ca-4800-a59c-f2571e6f8e13.png",14,10,22.5630952380952,10.4,3.7,5.1,"73.2%",0.1,0.5,"14.3%",2.7,3.5,"77.6%",1.8,3.9,5.7,1.2,0.5,1.1,0.9,0.1,2.1,3.2,15.9
"28-01-2026 04:48:42",17,"014111","MCGUSTY, KAMERON",28,"https://media-cdn.cortextech.io/b6c102fc-acc9-4fdf-91c1-b9eb74156cbb.png","LLI","LDN","London Lions","https://media-cdn.cortextech.io/102de468-9e41-4b8e-b44d-23bebb9e916f.png",10,10,29.4716666666667,15,4.6,8.3,"55.4%",1.1,3.2,"34.4%",2.5,3.4,"73.5%",0.6,2.7,3.3,3.6,1.4,1.9,0,0.4,2.2,3.6,15.7
"28-01-2026 04:48:42",18,"011988","HORTON, CHRIS",31,"https://media-cdn.cortextech.io/77a7d13f-365f-4441-885d-f48d3b45e148.png","VNC","URV","Umana Reyer Venice","https://media-cdn.incrowdsports.com/104f5074-9f23-47da-a21f-f2078db8244c.png",15,14,22.5011111111111,8.8,3.3,5.7,"58.8%",0,0,"0%",2.1,4.1,"51.6%",2.3,5.1,7.4,1.7,1.3,1.3,0.9,0.4,1.7,3.3,15.7
"28-01-2026 04:48:42",19,"011281","FERRELL, YOGI",32,"https://media-cdn.cortextech.io/0d62bbb5-3595-4fad-9d8a-6f29380823a1.png","BUD","BUD","KK Buducnost","https://media-cdn.incrowdsports.com/47161285-94b3-4266-9d23-b722e8600945.png",15,14,23.9733333333333,11.9,1.7,3.3,"53.1%",1.7,3.8,"45.6%",3.2,3.7,"87.3%",0.3,2.9,3.2,3.9,1.1,1.6,0.1,0.3,2,3.4,15.6
"28-01-2026 04:48:42",20,"006977","DORDEVIC, STEFAN",27,"https://media-cdn.cortextech.io/feccfb9c-c422-40bd-acd6-0520fd4fa996.png","WRO","WKS","WKS Slask Wroclaw","https://media-cdn.incrowdsports.com/0415061b-5374-4a0d-bc04-8fcbc8ad0bb3.png",11,8,21.0030303030303,12.2,5.5,9.5,"57.7%",0,0.1,"0%",1.3,2.1,"60.9%",3.2,3.8,7,0.9,1.1,1.4,1.1,0.5,1.5,1.5,15.5
"28-01-2026 04:48:42",21,"014159","FLOWERS, MICHAEL",26,"https://media-cdn.cortextech.io/431d5761-db01-43c7-ba9b-4e38086eff74.png","LKB","LIE","Lietkabelis Panevezys ","https://media-cdn.cortextech.io/ffcb6e37-31f4-48f6-91c2-a8c9a6f791a9.png",12,7,27.2125,14.1,2.2,4.5,"50%",1.8,5,"36.7%",4.1,4.8,"86%",0.3,1.8,2.2,3.5,1.2,2.6,0.2,0.3,1.6,4.6,15.2
"28-01-2026 04:48:42",22,"006068","NOUA, AMINE",28,"https://media-cdn.incrowdsports.com/8e06b767-0829-4e1a-aa77-000a04e29a22.png","ARI","ARI","Aris Thessaloniki","https://media-cdn.cortextech.io/28be84d9-ad7e-43b3-8d8c-822bb76b8a9e.png",9,9,26.9814814814815,14.7,2.4,5.7,"43.1%",2,5.2,"38.3%",3.8,4.8,"79.1%",2.1,4.1,6.2,0.4,0.9,1.4,0.2,0.3,2.1,4.1,15.2
"28-01-2026 04:48:42",23,"010062","UBAL, AGUSTIN",22,"https://media-cdn.cortextech.io/896e20d3-1014-4260-a8fa-1c5aa2d59b18.png","MAN","MAN","BAXI Manresa","https://media-cdn.cortextech.io/a28053c7-ada4-47de-ae4c-888c1b3996b6.png",14,4,19.5321428571429,11.1,3.1,4.4,"69.4%",0.6,1.9,"29.6%",3.2,3.6,"90%",0.8,2.9,3.6,1.6,0.8,1.1,0.4,0.4,1.4,3.6,15.1
"28-01-2026 04:48:42",24,"013900","GACH, BOTH",26,"https://media-cdn.cortextech.io/39d31483-be50-4741-afe4-d0ab3bfb2967.png","BOU","JLB","JL Bourg","https://media-cdn.incrowdsports.com/d4225e1b-7c1b-4382-98d4-ca8511c64441.png",15,15,26.7,13.5,2.5,4.3,"58.5%",1.8,4.1,"43.5%",3.1,4,"76.7%",0.4,3.2,3.6,1.6,0.7,1.4,0.1,0,1.6,3.7,15.1
"28-01-2026 04:48:42",25,"011924","ALLMAN, KYLE",28,"https://media-cdn.cortextech.io/583dedf2-2233-4942-9e4b-36c8e895c382.png","TTK","TTA","Turk Telekom Ankara","https://media-cdn.incrowdsports.com/4ba35608-54ca-4800-a59c-f2571e6f8e13.png",11,2,20.9151515151515,13,1.9,4.8,"39.6%",1.3,2.3,"56%",5.4,7.1,"75.6%",0.3,1.5,1.8,3.3,0.5,2.4,0.3,0.4,1.3,5.9,15.1
"28-01-2026 04:48:42",26,"012604","WILLIAMS, TREVION",25,"https://media-cdn.cortextech.io/d7e5006a-fc34-42fb-a7c3-44db1e52fd05.png","BAH","BKS","Bahcesehir Koleji Istanbul","https://media-cdn.incrowdsports.com/1d3274d8-da86-4d21-9e97-6810ab88babe.png",15,15,22.5244444444444,11.5,4.7,8.1,"58.2%",0,0.6,"0%",2,3.1,"63.8%",3.1,5.1,8.3,2.2,1.1,2.1,0.3,0.5,3.4,2.7,14.9
"28-01-2026 04:48:42",27,"012700","STEWART, DJ",26,"https://media-cdn.cortextech.io/dd9bcf27-807d-4de7-8797-5b659b95eb0a.png","LJU","COL","KK Cedevita Olimpija","https://media-cdn.incrowdsports.com/73b33d13-570e-4e49-a9cb-fe806831eaa7.png",14,14,26.1202380952381,14.3,4.5,7.9,"57.3%",1,2.6,"37.8%",2.3,3.1,"74.4%",0.9,2.8,3.6,1.4,1.4,0.9,0.4,0.2,2.2,2.9,14.9
"28-01-2026 04:48:42",28,"013968","LEDLUM, CHRISTOPHER",24,"https://media-cdn.cortextech.io/baa3c7c1-1a44-47cb-9bf1-ea0d9eae5fba.png","ULM","ULM","ratiopharm ulm","https://media-cdn.cortextech.io/5750bc8b-dd63-48e4-8586-10d4e5e2b4e2.png",11,10,27.3378787878788,16.2,5.3,9.5,"55.2%",0.9,3.7,"24.4%",2.9,5,"58.2%",1.3,3.4,4.6,2.9,0.8,2.6,0.8,0.7,2.9,4.9,14.8
"28-01-2026 04:48:42",29,"013920","KIRKWOOD, NOAH",26,"https://media-cdn.cortextech.io/3f405e82-c885-4461-a85f-0bcca165cfb4.png","WRO","WKS","WKS Slask Wroclaw","https://media-cdn.incrowdsports.com/0415061b-5374-4a0d-bc04-8fcbc8ad0bb3.png",14,11,26.152380952381,13.4,3.6,6.4,"56.2%",1.4,3.6,"37.3%",2.1,3.1,"69.8%",0.7,3.5,4.2,4.5,0.7,3.1,0.1,0.4,2.8,4.2,14.8
"28-01-2026 04:48:42",30,"012698","MOKOKA, ADAM",27,"https://media-cdn.cortextech.io/22cefa56-3c5f-48f5-bd5d-005dd5cf2866.png","BOU","JLB","JL Bourg","https://media-cdn.incrowdsports.com/d4225e1b-7c1b-4382-98d4-ca8511c64441.png",14,14,26.2488095238095,11.2,2.4,4.5,"54%",0.9,3.5,"26.5%",3.6,4.8,"74.6%",1.6,2.9,4.5,2.6,1.3,1.4,0.4,0.1,2.3,4.2,14.6
"28-01-2026 04:48:42",31,"005860","TAROLIS, DONATAS",31,"https://media-cdn.cortextech.io/2e23b5ba-8038-4b3d-bffd-9896ae5083b8.png","KLA","NEP","Neptunas Klaipeda","https://media-cdn.cortextech.io/ed0df5cd-c9e4-4387-bcd4-3606270cd255.png",13,12,23.3025641025641,13.2,4.1,6.5,"63.1%",0.9,2.4,"38.7%",2.2,2.8,"80.6%",1.5,2.7,4.2,1.9,0.5,1.6,0.4,0.5,1.7,2.6,14.5
"28-01-2026 04:48:42",32,"013256","MORGAN, JUWAN",28,"https://media-cdn.cortextech.io/373a1ddd-392f-462a-add8-791b6fac647a.png","BUD","BUD","KK Buducnost","https://media-cdn.incrowdsports.com/47161285-94b3-4266-9d23-b722e8600945.png",13,1,21.5397435897436,8.3,1.8,2.8,"64.9%",0.7,1.8,"39.1%",2.5,3.3,"76.7%",0.8,3.8,4.6,2.8,1.5,1.5,0.7,0.2,2.6,3.8,14.5
"28-01-2026 04:48:42",33,"005637","TANASKOVIC, NIKOLA",28,"https://media-cdn.cortextech.io/1cd19615-a232-496a-bb56-c71fcb881178.png","BUD","BUD","KK Buducnost","https://media-cdn.incrowdsports.com/47161285-94b3-4266-9d23-b722e8600945.png",16,15,22.8135416666667,12.2,3.9,6.3,"62.4%",0.4,0.9,"46.7%",3,5,"60%",2,3.1,5.1,1.1,0.7,1.3,0.3,0.4,2.1,3.6,14.4
"28-01-2026 04:48:42",34,"011940","WINSTON, CASSIUS",27,"https://media-cdn.cortextech.io/5557d8ff-48d9-4f0e-b51b-4860cfadbae7.png","JER","JLM","Hapoel Jerusalem Basketball Club","https://media-cdn.incrowdsports.com/8058e0c5-3042-45e1-9423-f93f33c54576.png",13,0,19.0602564102564,15.3,4.2,6.8,"62.5%",1.2,3.5,"35.6%",3.2,3.9,"80.4%",0.4,1.5,1.8,3.8,0.9,1.7,0.2,0.5,3,2.8,14.2
"28-01-2026 04:48:42",35,"013969","SMITH, MARK",26,"https://media-cdn.cortextech.io/67e6735a-3570-4c77-9c40-029dfb0edb48.png","ULM","ULM","ratiopharm ulm","https://media-cdn.cortextech.io/5750bc8b-dd63-48e4-8586-10d4e5e2b4e2.png",14,13,27.8,13.8,3.1,6,"51.2%",1.6,4.1,"37.9%",2.9,3.6,"82%",1.2,2.9,4.1,3.3,1,2.4,0,0.2,3.5,4.2,14.2
"28-01-2026 04:48:42",36,"008912","CARRINGTON, KHADEEN",30,"https://media-cdn.cortextech.io/8ec49f21-136c-4a4f-82bf-f8de4d20dfa7.png","JER","JLM","Hapoel Jerusalem Basketball Club","https://media-cdn.incrowdsports.com/8058e0c5-3042-45e1-9423-f93f33c54576.png",14,14,25.8345238095238,14.6,2.9,5.4,"53.9%",2.3,5.1,"45.1%",1.9,2.4,"79.4%",0.4,1.9,2.3,2.3,1.1,1.4,0.1,0.3,2.1,3.2,14.1
"28-01-2026 04:48:42",36,"013859","MCGHEE, DARIUS",26,"https://media-cdn.cortextech.io/6b0d59a7-eef6-44f8-8f3d-c0af00a86d87.png","BOU","JLB","JL Bourg","https://media-cdn.incrowdsports.com/d4225e1b-7c1b-4382-98d4-ca8511c64441.png",14,13,26.2297619047619,14,2,4,"50%",2.9,7.7,"38%",1.2,1.6,"73.9%",0.4,2.7,3.1,4.9,1.5,2.3,0.2,0.3,1.6,1.7,14.1
"28-01-2026 04:48:42",38,"013921","GRAY, KADRE",28,"https://media-cdn.cortextech.io/f470c9e9-6745-49d8-97fa-a825be8ed932.png","WRO","WKS","WKS Slask Wroclaw","https://media-cdn.incrowdsports.com/0415061b-5374-4a0d-bc04-8fcbc8ad0bb3.png",14,14,27.4440476190476,15.4,3.1,7.7,"39.8%",0.9,3.4,"25.5%",6.7,8.2,"81.7%",0.3,2.1,2.4,4.2,0.6,3.6,0,0.7,2.2,6.6,14.1
"28-01-2026 04:48:42",39,"013272","LAMB, ANTHONY",27,"https://media-cdn.cortextech.io/e8fa2ffe-1a82-4209-b67c-a0ac065ef59f.png","JER","JLM","Hapoel Jerusalem Basketball Club","https://media-cdn.incrowdsports.com/8058e0c5-3042-45e1-9423-f93f33c54576.png",15,7,25.1311111111111,10.1,2.3,3.9,"59.3%",1.3,2.8,"45.2%",1.6,2.1,"75%",1.2,4.3,5.5,2.8,0.7,1.3,0.4,0,3.1,2.7,14.1
"28-01-2026 04:48:42",40,"005531","NIZIOL, JAKUB",29,"https://media-cdn.cortextech.io/0e580d11-fc80-4dc6-b9c8-54ebcf055fc1.png","WRO","WKS","WKS Slask Wroclaw","https://media-cdn.incrowdsports.com/0415061b-5374-4a0d-bc04-8fcbc8ad0bb3.png",11,9,24.819696969697,10.1,1.4,2.7,"50%",1.1,3.1,"35.3%",4.1,5,"81.8%",0.6,3.1,3.7,3.4,0.8,1.9,0.3,0.1,1.5,3.5,13.9
"28-01-2026 04:48:42",41,"012760","BANKSTON, KRIS",26,"https://media-cdn.cortextech.io/7f4860d7-6420-45c3-afe5-a00b52b5187c.png","TTK","TTA","Turk Telekom Ankara","https://media-cdn.incrowdsports.com/4ba35608-54ca-4800-a59c-f2571e6f8e13.png",15,5,20.4077777777778,9.5,4.1,5.2,"78.2%",0,0.1,"0%",1.3,1.9,"71.4%",2.1,2.9,5,1,0.5,1.1,1,0.1,2.1,2,13.9
"28-01-2026 04:48:42",42,"013890","DAVIS JR., COREY",28,"https://media-cdn.cortextech.io/67fe4e6a-8f06-4132-bc1f-9ba4545f3237.png","NIN","NIN","NINERS Chemnitz","https://media-cdn.cortextech.io/75ae96be-69f9-4e48-b5bd-b1056842db57.png",15,13,31.8433333333333,14,2.3,5.1,"44.7%",2.5,6,"41.1%",2.1,2.5,"83.8%",0.5,1.8,2.3,5.5,1.1,2.9,0.2,0.2,2.4,2.9,13.7
"28-01-2026 04:48:42",43,"009649","PHILLIP, TARIK",32,"https://media-cdn.cortextech.io/b48e948a-3c21-4020-ac15-e265237714ab.png","LLI","LDN","London Lions","https://media-cdn.cortextech.io/102de468-9e41-4b8e-b44d-23bebb9e916f.png",15,2,25.7888888888889,11.7,2.6,4.7,"54.9%",1.5,3.9,"37.3%",2.1,4,"51.7%",0.4,3.1,3.5,3.9,1.1,3.2,0.1,0.1,2.4,5.1,13.2
"28-01-2026 04:48:42",44,"013929","COLE, RJ",26,"https://media-cdn.cortextech.io/ed90e95e-6fc6-4d32-aee4-d093561ab10b.png","VNC","URV","Umana Reyer Venice","https://media-cdn.incrowdsports.com/104f5074-9f23-47da-a21f-f2078db8244c.png",15,15,25.9733333333333,12.6,2.5,5.9,"41.6%",1.3,3.7,"35.7%",3.7,4.1,"88.7%",0.3,2.1,2.4,4.3,0.5,1.1,0,0.4,2.4,3.5,13.1
"28-01-2026 04:48:42",45,"010726","JENSEN, TOBIAS",21,"https://media-cdn.cortextech.io/8673a96f-5198-405a-8061-c9af14d84d04.png","ULM","ULM","ratiopharm ulm","https://media-cdn.cortextech.io/5750bc8b-dd63-48e4-8586-10d4e5e2b4e2.png",15,15,30.0255555555556,12.1,2.3,5.1,"45.5%",2.2,5.1,"43.4%",0.9,1.1,"76.5%",1.1,2.3,3.5,4.9,1.4,1.9,0.2,0.5,2.6,1.9,13
"28-01-2026 04:48:42",46,"009429","JAKIMOVSKI, ANDREJ",24,"https://media-cdn.cortextech.io/b279a163-79cf-4567-943f-5e4e470f2cbc.png","TRN","TRE","Dolomiti Energia Trento","https://media-cdn.incrowdsports.com/00c5cc07-732c-43c3-9d6e-5440594a25f8.png",16,7,23.8166666666667,11.9,2.9,5.2,"56.6%",1.2,3.9,"30.6%",2.5,3.4,"74.1%",2.1,3.8,5.9,0.8,0.8,1,0.1,0.6,1.9,2.8,12.9
"28-01-2026 04:48:42",47,"011837","KOKILA, KEVIN",24,"https://media-cdn.cortextech.io/3a09631d-36f0-479b-94f2-5d5f8164b7c4.png","BOU","JLB","JL Bourg","https://media-cdn.incrowdsports.com/d4225e1b-7c1b-4382-98d4-ca8511c64441.png",15,15,22.8111111111111,8.4,2.5,5.1,"50%",0,0,"0%",3.3,4.3,"78.1%",2.5,3.3,5.8,0.8,1,1.3,0.7,0.2,3.7,4.9,12.9
"28-01-2026 04:48:42",48,"009601","CAVANAUGH, TYLER",31,"https://media-cdn.cortextech.io/6b0b660e-c01a-419f-bfa3-e03ccb6f7dcf.png","BAH","BKS","Bahcesehir Koleji Istanbul","https://media-cdn.incrowdsports.com/1d3274d8-da86-4d21-9e97-6810ab88babe.png",14,13,24.7261904761905,10.5,2.2,3.5,"63.3%",1.2,3.6,"33.3%",2.4,2.8,"87.2%",1.3,3.6,4.9,1,0.6,0.7,0.4,0,2.5,2.6,12.9
"28-01-2026 04:48:42",49,"003840","BOUTEILLE, AXEL",30,"https://media-cdn.cortextech.io/567525ba-cd28-466c-ab18-f1904605c35f.png","BUD","BUD","KK Buducnost","https://media-cdn.incrowdsports.com/47161285-94b3-4266-9d23-b722e8600945.png",16,7,19.7635416666667,11.7,3,4.5,"66.7%",1.4,2.7,"53.5%",1.4,1.6,"88%",0.6,2.3,2.9,1.1,0.4,0.9,0.1,0.1,0.8,1.2,12.8
"28-01-2026 04:48:42",50,"006640","OZDEMIROGLU, DOGUS",29,"https://media-cdn.cortextech.io/5f00f0a8-1923-4c3f-906a-d86332a23c05.png","TTK","TTA","Turk Telekom Ankara","https://media-cdn.incrowdsports.com/4ba35608-54ca-4800-a59c-f2571e6f8e13.png",16,15,23.0479166666667,10.2,2.6,4.4,"58.6%",0.9,3.8,"23%",2.4,3.6,"68.4%",1.1,1.8,2.9,4.9,2.1,2.7,0,0.3,2.4,3.6,12.4
"28-01-2026 04:48:42",51,"012598","SOW, AMADOU",27,"https://media-cdn.cortextech.io/dadc8754-311c-4c53-a72d-aa548a9228d3.png","NIN","NIN","NINERS Chemnitz","https://media-cdn.cortextech.io/75ae96be-69f9-4e48-b5bd-b1056842db57.png",14,12,23.9142857142857,11.9,2.9,4.4,"66.1%",0.9,2.4,"35.3%",3.4,4.1,"82.8%",1.9,3.1,5.1,0.6,0.4,1.4,0.6,0.5,3.4,2.9,12.3
"28-01-2026 04:48:42",52,"013512","DANUSEVICIUS, PAULIUS",24,"https://media-cdn.cortextech.io/7a53cd13-4251-4a0d-aa31-fd253d87190b.png","LKB","LIE","Lietkabelis Panevezys ","https://media-cdn.cortextech.io/ffcb6e37-31f4-48f6-91c2-a8c9a6f791a9.png",16,12,26.6364583333333,10.7,3.6,6.3,"56.4%",0.7,2.3,"29.7%",1.5,2.8,"54.5%",2.7,3.8,6.4,1.8,0.2,2,0.8,0.1,2.3,2.2,12
"28-01-2026 04:48:42",52,"013276","SMITH, JUSTIN",26,"https://media-cdn.cortextech.io/7b350b03-177c-4bd6-860e-25d25e1c7026.png","JER","JLM","Hapoel Jerusalem Basketball Club","https://media-cdn.incrowdsports.com/8058e0c5-3042-45e1-9423-f93f33c54576.png",12,3,19.2166666666667,12.6,5.7,8.9,"63.6%",0,0,"0%",1.2,2.2,"55.6%",1.3,1.8,3.2,0.5,1,1.2,0.9,0.3,2.2,1.8,12
"28-01-2026 04:48:42",52,"013932","THORPE, LEONARD",26,"https://media-cdn.cortextech.io/bc62dbe6-165f-4edd-88f8-96ae340ccc02.png","HAM","HAM","Hamburg Towers","https://media-cdn.incrowdsports.com/5ef8be01-ad71-42c2-aa02-d5c7a9495258.png",12,11,23.2694444444444,12.1,4.1,8.1,"50.5%",0.2,1.3,"18.8%",3.2,3.9,"80.9%",0.9,2.4,3.3,5.6,0.2,3.3,0.1,0.6,3.5,3.9,12
"28-01-2026 04:48:42",55,"013285","DOTSON, DEVON",26,"https://media-cdn.cortextech.io/dac4a3df-f9ae-4e9f-afaf-3afc025af703.png","BES","BJK","Besiktas Istanbul","https://media-cdn.cortextech.io/7d37b2d0-2a4a-4a86-bf2c-266bd8da7cac.png",15,7,20.3344444444444,9.5,3.3,5.7,"57.6%",0.5,1.9,"28.6%",1.3,2.1,"62.5%",0.7,2.4,3.1,4.3,0.7,1.3,0.1,0.7,2.6,3.3,11.9
"28-01-2026 04:48:42",56,"013861","STEWARD, DJ",24,"https://media-cdn.cortextech.io/8163227a-e1a5-4219-907b-196214ad7637.png","TRN","TRE","Dolomiti Energia Trento","https://media-cdn.incrowdsports.com/00c5cc07-732c-43c3-9d6e-5440594a25f8.png",14,13,28.6369047619048,14,4,7.8,"51.4%",1.1,3.9,"29.1%",2.6,2.9,"87.8%",0.6,2.2,2.9,3.1,0.8,2.8,0.4,0.5,1.6,2.6,11.9
